,Daily_Screen_Time,App_Social_Media_Time,App_Work_Time,App_Entertainment_Time,Phone_Unlocks,Sleep_Duration,Well_Being_Score,Stress_Level,Mood_Rating
4368,508.0,166.0,78.0,264.0,106.0,4.5,5.0,6.0,10.0
4369,250.0,90.0,47.0,113.0,98.0,8.5,6.0,10.0,4.0
4370,511.0,143.0,35.0,333.0,77.0,5.3,10.0,4.0,6.0
4371,506.0,188.0,135.0,183.0,95.0,6.5,5.0,3.0,1.0
4372,346.0,16.0,38.0,292.0,47.0,8.0,7.0,7.0,8.0
4373,283.0,43.0,1.0,239.0,110.0,5.4,3.0,7.0,8.0
4374,83.0,39.0,16.0,28.0,113.0,6.3,1.0,7.0,5.0
4375,233.0,41.0,17.0,175.0,49.0,6.3,3.0,5.0,10.0
4376,164.0,12.0,30.0,122.0,134.0,4.4,6.0,8.0,9.0
4377,122.0,38.0,16.0,68.0,124.0,7.1,9.0,7.0,1.0
4378,446.0,53.0,78.0,315.0,11.0,8.2,8.0,2.0,2.0
4379,417.0,22.0,1.0,394.0,94.0,7.0,2.0,7.0,1.0
4380,74.0,0.0,17.0,57.0,90.0,5.2,5.0,8.0,4.0
4381,459.0,179.0,25.0,255.0,128.0,5.7,1.0,9.0,4.0
4382,182.0,81.0,54.0,47.0,142.0,7.2,8.0,5.0,1.0
4383,210.0,46.0,44.0,120.0,142.0,8.0,1.0,7.0,6.0
4384,205.0,64.0,60.0,81.0,102.0,4.7,6.0,7.0,3.0
4385,362.0,141.0,19.0,202.0,82.0,5.7,5.0,4.0,4.0
4386,179.0,51.0,0.0,128.0,111.0,6.2,2.0,3.0,3.0
4387,586.0,155.0,141.0,290.0,113.0,6.5,1.0,5.0,6.0
4388,572.0,13.0,123.0,436.0,13.0,6.7,2.0,4.0,3.0
4389,363.0,176.0,13.0,174.0,124.0,8.5,8.0,5.0,4.0
4390,185.0,41.0,35.0,109.0,150.0,4.7,3.0,8.0,10.0
4391,517.0,66.0,78.0,373.0,86.0,5.5,8.0,5.0,2.0
4392,109.0,33.0,4.0,72.0,70.0,4.9,10.0,9.0,9.0
4393,95.0,9.0,23.0,63.0,121.0,4.7,8.0,3.0,1.0
4394,338.0,125.0,40.0,173.0,128.0,4.4,9.0,8.0,9.0
4395,455.0,180.0,26.0,249.0,123.0,8.0,2.0,2.0,3.0
4396,355.0,35.0,69.0,251.0,120.0,4.2,1.0,9.0,2.0
4397,449.0,215.0,17.0,217.0,38.0,5.6,5.0,7.0,6.0
4398,410.0,104.0,12.0,294.0,135.0,6.4,1.0,9.0,4.0
4399,559.0,254.0,16.0,289.0,51.0,8.6,5.0,7.0,8.0
4400,223.0,57.0,38.0,128.0,91.0,4.1,6.0,6.0,7.0
4401,314.0,121.0,60.0,133.0,25.0,8.7,9.0,3.0,4.0
4402,440.0,2.0,31.0,407.0,44.0,7.9,8.0,9.0,4.0
4403,385.0,30.0,10.0,345.0,65.0,7.5,7.0,8.0,5.0
4404,185.0,78.0,35.0,72.0,54.0,5.5,6.0,2.0,10.0
4405,454.0,133.0,25.0,296.0,75.0,4.5,6.0,5.0,4.0
4406,495.0,44.0,104.0,347.0,31.0,4.2,2.0,3.0,10.0
4407,496.0,155.0,125.0,216.0,124.0,5.7,2.0,3.0,1.0
4408,113.0,54.0,16.0,43.0,137.0,4.6,9.0,3.0,8.0
4409,253.0,123.0,13.0,117.0,137.0,6.4,2.0,8.0,8.0
4410,551.0,166.0,6.0,379.0,87.0,5.4,6.0,2.0,4.0
4411,488.0,180.0,55.0,253.0,128.0,4.7,9.0,10.0,4.0
4412,87.0,38.0,3.0,46.0,52.0,8.6,8.0,5.0,1.0
4413,170.0,56.0,47.0,67.0,71.0,8.5,3.0,5.0,5.0
4414,423.0,187.0,30.0,206.0,112.0,4.1,8.0,1.0,2.0
4415,134.0,41.0,10.0,83.0,140.0,4.1,5.0,9.0,7.0
4416,212.0,49.0,47.0,116.0,65.0,4.5,2.0,10.0,2.0
4417,126.0,49.0,23.0,54.0,129.0,4.0,7.0,9.0,3.0
4418,60.0,1.0,4.0,55.0,77.0,8.6,6.0,4.0,2.0
4419,273.0,124.0,3.0,146.0,104.0,8.4,7.0,4.0,6.0
4420,489.0,235.0,1.0,253.0,61.0,4.6,8.0,8.0,6.0
4421,513.0,213.0,14.0,286.0,87.0,4.2,5.0,8.0,2.0
4422,390.0,41.0,77.0,272.0,75.0,4.7,9.0,4.0,1.0
4423,405.0,145.0,68.0,192.0,38.0,8.9,7.0,2.0,3.0
4424,244.0,47.0,57.0,140.0,110.0,4.2,3.0,2.0,8.0
4425,568.0,224.0,45.0,299.0,29.0,5.7,7.0,9.0,5.0
4426,103.0,6.0,3.0,94.0,68.0,7.5,9.0,5.0,5.0
4427,125.0,20.0,5.0,100.0,134.0,8.6,1.0,10.0,4.0
4428,247.0,107.0,44.0,96.0,28.0,5.1,7.0,5.0,2.0
4429,398.0,194.0,10.0,194.0,46.0,8.1,1.0,2.0,4.0
4430,345.0,56.0,39.0,250.0,100.0,4.9,5.0,3.0,1.0
4431,191.0,68.0,15.0,108.0,87.0,5.8,4.0,9.0,9.0
4432,382.0,36.0,43.0,303.0,40.0,8.1,7.0,6.0,2.0
4433,593.0,25.0,70.0,498.0,135.0,8.1,10.0,6.0,4.0
4434,70.0,30.0,5.0,35.0,80.0,7.3,3.0,6.0,7.0
4435,561.0,267.0,83.0,211.0,123.0,5.6,9.0,5.0,4.0
4436,372.0,71.0,44.0,257.0,48.0,5.7,5.0,1.0,3.0
4437,600.0,269.0,3.0,328.0,116.0,8.5,4.0,4.0,7.0
4438,109.0,35.0,8.0,66.0,111.0,4.3,9.0,9.0,3.0
4439,380.0,24.0,77.0,279.0,68.0,8.7,4.0,3.0,8.0
4440,386.0,31.0,28.0,327.0,130.0,5.4,10.0,3.0,5.0
4441,461.0,82.0,3.0,376.0,99.0,6.3,7.0,3.0,7.0
4442,485.0,101.0,93.0,291.0,32.0,8.1,9.0,8.0,2.0
4443,533.0,188.0,44.0,301.0,63.0,4.5,8.0,10.0,3.0
4444,186.0,9.0,55.0,122.0,92.0,6.5,4.0,6.0,1.0
4445,110.0,3.0,32.0,75.0,80.0,4.9,5.0,4.0,6.0
4446,189.0,53.0,16.0,120.0,28.0,4.3,5.0,7.0,9.0
4447,587.0,107.0,14.0,466.0,90.0,5.7,6.0,2.0,4.0
4448,544.0,41.0,13.0,490.0,122.0,8.8,6.0,7.0,2.0
4449,452.0,189.0,95.0,168.0,20.0,8.4,9.0,6.0,2.0
4450,102.0,20.0,16.0,66.0,42.0,7.0,1.0,1.0,4.0
4451,339.0,3.0,44.0,292.0,140.0,8.8,6.0,10.0,3.0
4452,298.0,104.0,69.0,125.0,31.0,6.5,9.0,1.0,7.0
4453,261.0,81.0,3.0,177.0,41.0,7.3,7.0,8.0,5.0
4454,592.0,255.0,44.0,293.0,86.0,8.9,2.0,7.0,6.0
4455,114.0,2.0,17.0,95.0,35.0,6.1,9.0,4.0,3.0
4456,576.0,14.0,100.0,462.0,115.0,5.6,8.0,6.0,7.0
4457,108.0,16.0,9.0,83.0,118.0,4.7,9.0,1.0,5.0
4458,532.0,31.0,45.0,456.0,85.0,8.7,9.0,9.0,8.0
4459,176.0,13.0,14.0,149.0,12.0,7.8,10.0,9.0,7.0
4460,287.0,91.0,81.0,115.0,70.0,8.4,8.0,7.0,6.0
4461,329.0,111.0,27.0,191.0,56.0,5.8,9.0,1.0,9.0
4462,129.0,64.0,6.0,59.0,121.0,5.7,1.0,7.0,2.0
4463,67.0,17.0,2.0,48.0,47.0,4.6,1.0,3.0,2.0
4464,441.0,5.0,46.0,390.0,11.0,8.6,8.0,9.0,10.0
4465,106.0,43.0,27.0,36.0,144.0,4.7,8.0,3.0,2.0
4466,105.0,49.0,30.0,26.0,39.0,6.8,10.0,3.0,9.0
4467,235.0,4.0,24.0,207.0,65.0,8.2,2.0,5.0,4.0
4468,453.0,117.0,46.0,290.0,97.0,7.6,4.0,8.0,9.0
4469,546.0,216.0,144.0,186.0,31.0,6.6,5.0,5.0,2.0
4470,237.0,63.0,59.0,115.0,71.0,6.8,7.0,5.0,7.0
4471,360.0,35.0,43.0,282.0,51.0,7.8,1.0,3.0,8.0
4472,454.0,218.0,67.0,169.0,56.0,4.5,9.0,8.0,1.0
4473,193.0,1.0,51.0,141.0,108.0,7.4,1.0,6.0,7.0
4474,578.0,276.0,159.0,143.0,65.0,5.4,8.0,7.0,10.0
4475,221.0,8.0,51.0,162.0,52.0,7.1,3.0,8.0,1.0
4476,169.0,61.0,23.0,85.0,145.0,6.0,9.0,1.0,9.0
4477,458.0,184.0,42.0,232.0,57.0,6.0,7.0,7.0,5.0
4478,569.0,254.0,19.0,296.0,24.0,6.2,1.0,3.0,7.0
4479,449.0,114.0,70.0,265.0,44.0,8.1,5.0,10.0,3.0
4480,561.0,251.0,120.0,190.0,65.0,4.9,3.0,5.0,8.0
4481,302.0,85.0,78.0,139.0,76.0,5.7,6.0,1.0,10.0
4482,233.0,50.0,6.0,177.0,100.0,5.0,6.0,6.0,5.0
4483,256.0,88.0,75.0,93.0,146.0,8.8,6.0,1.0,5.0
4484,338.0,136.0,91.0,111.0,143.0,8.5,1.0,3.0,9.0
4485,490.0,241.0,104.0,145.0,12.0,4.1,2.0,7.0,6.0
4486,71.0,3.0,14.0,54.0,54.0,5.4,3.0,2.0,8.0
4487,543.0,229.0,47.0,267.0,46.0,4.3,10.0,1.0,4.0
4488,221.0,26.0,33.0,162.0,116.0,5.5,5.0,9.0,3.0
4489,581.0,52.0,13.0,516.0,73.0,4.6,9.0,6.0,2.0
4490,102.0,36.0,17.0,49.0,98.0,5.0,10.0,3.0,9.0
4491,179.0,73.0,21.0,85.0,12.0,8.8,7.0,2.0,9.0
4492,75.0,4.0,6.0,65.0,148.0,7.2,4.0,5.0,10.0
4493,178.0,18.0,46.0,114.0,55.0,4.3,6.0,3.0,3.0
4494,253.0,75.0,16.0,162.0,69.0,7.4,9.0,3.0,1.0
4495,224.0,97.0,42.0,85.0,56.0,8.0,5.0,2.0,1.0
4496,525.0,155.0,130.0,240.0,92.0,4.2,8.0,1.0,7.0
4497,91.0,33.0,13.0,45.0,101.0,6.5,9.0,9.0,3.0
4498,439.0,32.0,103.0,304.0,20.0,6.5,6.0,6.0,8.0
4499,585.0,34.0,88.0,463.0,118.0,8.9,1.0,3.0,10.0
4500,544.0,106.0,120.0,318.0,37.0,5.1,7.0,2.0,2.0
4501,218.0,3.0,29.0,186.0,119.0,7.1,5.0,1.0,3.0
4502,111.0,4.0,19.0,88.0,13.0,5.9,6.0,7.0,7.0
4503,506.0,230.0,132.0,144.0,80.0,5.7,10.0,9.0,10.0
4504,497.0,119.0,104.0,274.0,78.0,6.9,7.0,8.0,6.0
4505,581.0,37.0,3.0,541.0,137.0,5.0,5.0,8.0,4.0
4506,452.0,24.0,84.0,344.0,100.0,6.7,5.0,2.0,7.0
4507,164.0,3.0,36.0,125.0,29.0,4.8,3.0,6.0,2.0
4508,379.0,167.0,14.0,198.0,28.0,7.0,6.0,5.0,1.0
4509,567.0,93.0,116.0,358.0,103.0,7.5,4.0,8.0,5.0
4510,349.0,119.0,19.0,211.0,64.0,7.2,9.0,9.0,5.0
4511,377.0,50.0,39.0,288.0,122.0,7.5,3.0,4.0,5.0
4512,111.0,9.0,3.0,99.0,94.0,7.7,6.0,7.0,4.0
4513,480.0,180.0,12.0,288.0,119.0,6.6,7.0,4.0,1.0
4514,599.0,222.0,173.0,204.0,21.0,5.2,7.0,1.0,5.0
4515,267.0,47.0,54.0,166.0,27.0,4.2,4.0,7.0,2.0
4516,469.0,75.0,35.0,359.0,92.0,6.0,3.0,6.0,5.0
4517,319.0,135.0,37.0,147.0,60.0,7.8,7.0,4.0,2.0
4518,145.0,46.0,37.0,62.0,20.0,8.4,7.0,8.0,1.0
4519,161.0,50.0,48.0,63.0,93.0,4.6,1.0,10.0,7.0
4520,70.0,20.0,8.0,42.0,18.0,6.0,1.0,9.0,5.0
4521,370.0,32.0,24.0,314.0,20.0,8.2,6.0,8.0,10.0
4522,442.0,9.0,73.0,360.0,144.0,8.6,1.0,5.0,6.0
4523,138.0,61.0,40.0,37.0,42.0,6.5,10.0,2.0,7.0
4524,109.0,40.0,20.0,49.0,59.0,7.1,1.0,1.0,1.0
4525,226.0,42.0,32.0,152.0,61.0,4.2,7.0,8.0,3.0
4526,346.0,121.0,50.0,175.0,64.0,8.9,10.0,8.0,4.0
4527,76.0,20.0,14.0,42.0,106.0,6.0,1.0,10.0,3.0
4528,60.0,10.0,0.0,50.0,83.0,5.6,3.0,6.0,2.0
4529,467.0,21.0,18.0,428.0,122.0,4.2,7.0,8.0,2.0
4530,443.0,101.0,100.0,242.0,22.0,7.4,10.0,9.0,10.0
4531,481.0,89.0,39.0,353.0,70.0,8.4,1.0,2.0,10.0
4532,297.0,35.0,41.0,221.0,119.0,4.8,5.0,3.0,7.0
4533,193.0,12.0,37.0,144.0,148.0,8.8,10.0,10.0,4.0
4534,127.0,41.0,23.0,63.0,110.0,5.2,7.0,4.0,1.0
4535,182.0,81.0,1.0,100.0,105.0,4.6,4.0,9.0,9.0
4536,353.0,38.0,56.0,259.0,63.0,6.3,9.0,6.0,2.0
4537,569.0,243.0,30.0,296.0,121.0,8.1,1.0,4.0,9.0
4538,232.0,97.0,61.0,74.0,132.0,5.3,3.0,9.0,4.0
4539,521.0,125.0,17.0,379.0,11.0,6.4,10.0,9.0,2.0
4540,278.0,43.0,38.0,197.0,111.0,8.8,4.0,10.0,5.0
4541,184.0,33.0,34.0,117.0,68.0,7.4,2.0,4.0,1.0
4542,595.0,27.0,170.0,398.0,54.0,6.2,10.0,3.0,2.0
4543,588.0,173.0,152.0,263.0,78.0,4.2,2.0,5.0,1.0
4544,210.0,24.0,51.0,135.0,133.0,5.6,4.0,6.0,5.0
4545,346.0,127.0,29.0,190.0,36.0,4.2,10.0,6.0,3.0
4546,300.0,8.0,29.0,263.0,46.0,8.4,7.0,9.0,4.0
4547,453.0,99.0,102.0,252.0,77.0,9.0,1.0,7.0,5.0
4548,84.0,28.0,2.0,54.0,124.0,6.8,3.0,8.0,1.0
4549,237.0,117.0,5.0,115.0,97.0,8.2,8.0,1.0,1.0
4550,197.0,9.0,1.0,187.0,62.0,6.9,6.0,1.0,10.0
4551,506.0,6.0,42.0,458.0,139.0,7.2,9.0,7.0,7.0
4552,115.0,57.0,19.0,39.0,132.0,6.7,8.0,2.0,7.0
4553,524.0,150.0,62.0,312.0,21.0,6.2,4.0,3.0,7.0
4554,563.0,240.0,64.0,259.0,50.0,7.4,3.0,8.0,4.0
4555,513.0,182.0,110.0,221.0,114.0,8.7,1.0,3.0,5.0
4556,532.0,143.0,102.0,287.0,59.0,4.8,8.0,7.0,1.0
4557,517.0,165.0,132.0,220.0,106.0,5.4,6.0,10.0,6.0
4558,377.0,89.0,103.0,185.0,75.0,5.2,10.0,10.0,7.0
4559,544.0,206.0,35.0,303.0,43.0,8.1,1.0,9.0,9.0
4560,496.0,54.0,53.0,389.0,23.0,8.5,4.0,5.0,7.0
4561,226.0,111.0,15.0,100.0,41.0,7.6,5.0,4.0,3.0
4562,380.0,140.0,103.0,137.0,27.0,6.6,3.0,2.0,10.0
4563,508.0,245.0,66.0,197.0,150.0,5.4,9.0,6.0,9.0
4564,230.0,105.0,33.0,92.0,47.0,8.4,9.0,7.0,8.0
4565,126.0,50.0,6.0,70.0,63.0,6.3,3.0,4.0,4.0
4566,522.0,227.0,80.0,215.0,88.0,9.0,6.0,8.0,2.0
4567,129.0,51.0,18.0,60.0,93.0,5.0,7.0,1.0,3.0
4568,261.0,103.0,69.0,89.0,20.0,6.4,7.0,6.0,3.0
4569,351.0,88.0,20.0,243.0,41.0,7.1,4.0,2.0,9.0
4570,388.0,69.0,115.0,204.0,65.0,7.0,9.0,5.0,4.0
4571,160.0,38.0,2.0,120.0,70.0,8.3,6.0,4.0,4.0
4572,324.0,22.0,47.0,255.0,62.0,4.4,4.0,1.0,7.0
4573,578.0,240.0,147.0,191.0,25.0,6.8,10.0,10.0,8.0
4574,75.0,11.0,21.0,43.0,89.0,8.5,2.0,7.0,10.0
4575,490.0,117.0,128.0,245.0,142.0,8.6,3.0,3.0,2.0
4576,527.0,70.0,144.0,313.0,104.0,5.0,3.0,1.0,6.0
4577,230.0,22.0,36.0,172.0,20.0,4.3,9.0,1.0,3.0
4578,84.0,19.0,6.0,59.0,68.0,5.3,7.0,9.0,2.0
4579,133.0,19.0,6.0,108.0,48.0,5.3,1.0,1.0,5.0
4580,524.0,164.0,134.0,226.0,94.0,6.1,5.0,6.0,8.0
4581,526.0,212.0,120.0,194.0,19.0,6.5,2.0,6.0,8.0
4582,177.0,35.0,23.0,119.0,30.0,6.0,7.0,3.0,10.0
4583,106.0,29.0,12.0,65.0,38.0,8.7,8.0,7.0,8.0
4584,535.0,258.0,91.0,186.0,144.0,6.2,10.0,1.0,8.0
4585,474.0,229.0,106.0,139.0,115.0,6.9,7.0,9.0,5.0
4586,577.0,83.0,7.0,487.0,85.0,8.2,3.0,8.0,6.0
4587,207.0,3.0,47.0,157.0,62.0,7.6,3.0,9.0,1.0
4588,540.0,186.0,52.0,302.0,46.0,4.1,8.0,1.0,5.0
4589,549.0,205.0,75.0,269.0,20.0,8.1,9.0,8.0,3.0
4590,340.0,78.0,33.0,229.0,97.0,5.3,10.0,1.0,9.0
4591,185.0,0.0,39.0,146.0,71.0,4.1,1.0,3.0,6.0
4592,516.0,228.0,98.0,190.0,97.0,8.6,2.0,8.0,6.0
4593,592.0,244.0,46.0,302.0,127.0,5.0,3.0,1.0,8.0
4594,473.0,180.0,51.0,242.0,133.0,6.9,3.0,2.0,6.0
4595,363.0,5.0,106.0,252.0,27.0,7.4,7.0,8.0,5.0
4596,338.0,119.0,47.0,172.0,91.0,5.4,1.0,8.0,5.0
4597,382.0,174.0,40.0,168.0,121.0,4.2,3.0,1.0,10.0
4598,466.0,13.0,97.0,356.0,66.0,6.8,2.0,10.0,9.0
4599,466.0,99.0,17.0,350.0,53.0,8.6,10.0,1.0,9.0
4600,150.0,45.0,26.0,79.0,93.0,6.7,3.0,7.0,3.0
4601,408.0,181.0,99.0,128.0,108.0,5.1,4.0,6.0,10.0
4602,322.0,128.0,54.0,140.0,150.0,7.0,5.0,1.0,9.0
4603,268.0,72.0,12.0,184.0,149.0,6.8,9.0,3.0,10.0
4604,368.0,20.0,91.0,257.0,127.0,7.9,10.0,10.0,7.0
4605,434.0,187.0,75.0,172.0,90.0,8.4,5.0,2.0,10.0
4606,250.0,22.0,73.0,155.0,79.0,7.1,1.0,5.0,7.0
4607,63.0,14.0,3.0,46.0,17.0,6.9,6.0,7.0,9.0
4608,187.0,6.0,5.0,176.0,69.0,5.2,2.0,2.0,4.0
4609,62.0,21.0,5.0,36.0,42.0,8.9,1.0,9.0,10.0
4610,523.0,239.0,65.0,219.0,146.0,8.4,3.0,8.0,7.0
4611,464.0,99.0,89.0,276.0,145.0,8.0,4.0,10.0,6.0
4612,156.0,77.0,33.0,46.0,119.0,5.5,9.0,9.0,8.0
4613,166.0,76.0,38.0,52.0,127.0,6.1,4.0,6.0,8.0
4614,513.0,1.0,148.0,364.0,95.0,4.2,3.0,4.0,3.0
4615,570.0,143.0,137.0,290.0,108.0,6.0,1.0,4.0,9.0
4616,160.0,32.0,26.0,102.0,15.0,7.2,4.0,6.0,9.0
4617,235.0,7.0,11.0,217.0,100.0,4.3,9.0,2.0,6.0
4618,476.0,48.0,9.0,419.0,74.0,4.6,2.0,1.0,6.0
4619,238.0,48.0,18.0,172.0,150.0,6.0,4.0,10.0,2.0
4620,431.0,179.0,53.0,199.0,47.0,7.9,9.0,2.0,4.0
4621,575.0,96.0,164.0,315.0,106.0,7.9,6.0,10.0,2.0
4622,228.0,114.0,67.0,47.0,56.0,5.2,7.0,10.0,10.0
4623,224.0,3.0,38.0,183.0,81.0,4.6,8.0,4.0,6.0
4624,372.0,47.0,97.0,228.0,105.0,4.4,7.0,5.0,4.0
4625,453.0,124.0,43.0,286.0,96.0,8.0,7.0,10.0,10.0
4626,254.0,14.0,24.0,216.0,72.0,6.6,6.0,3.0,7.0
4627,547.0,87.0,34.0,426.0,24.0,5.2,2.0,1.0,9.0
4628,370.0,38.0,56.0,276.0,123.0,4.6,6.0,6.0,8.0
4629,368.0,65.0,1.0,302.0,57.0,8.3,1.0,1.0,10.0
4630,517.0,45.0,41.0,431.0,34.0,5.7,9.0,2.0,2.0
4631,163.0,40.0,39.0,84.0,45.0,4.7,2.0,6.0,3.0
4632,189.0,65.0,25.0,99.0,89.0,6.9,6.0,8.0,9.0
4633,488.0,155.0,26.0,307.0,136.0,4.1,6.0,10.0,9.0
4634,530.0,9.0,147.0,374.0,17.0,7.8,2.0,3.0,3.0
4635,232.0,19.0,22.0,191.0,136.0,4.5,2.0,8.0,10.0
4636,523.0,246.0,52.0,225.0,109.0,6.6,9.0,4.0,10.0
4637,363.0,134.0,30.0,199.0,46.0,8.5,1.0,3.0,4.0
4638,279.0,130.0,34.0,115.0,137.0,7.6,5.0,3.0,9.0
4639,521.0,236.0,111.0,174.0,44.0,4.6,6.0,5.0,4.0
4640,599.0,246.0,117.0,236.0,82.0,8.5,3.0,7.0,8.0
4641,357.0,73.0,80.0,204.0,126.0,5.0,4.0,2.0,4.0
4642,328.0,107.0,54.0,167.0,34.0,6.5,4.0,7.0,9.0
4643,261.0,12.0,15.0,234.0,117.0,4.5,5.0,2.0,9.0
4644,61.0,4.0,9.0,48.0,36.0,5.0,2.0,2.0,4.0
4645,362.0,2.0,31.0,329.0,117.0,5.2,5.0,10.0,5.0
4646,171.0,54.0,23.0,94.0,149.0,5.4,2.0,5.0,4.0
4647,241.0,120.0,3.0,118.0,70.0,7.3,5.0,1.0,7.0
4648,417.0,85.0,90.0,242.0,106.0,4.7,4.0,10.0,3.0
4649,544.0,63.0,13.0,468.0,22.0,7.2,9.0,2.0,2.0
4650,592.0,277.0,104.0,211.0,127.0,7.2,2.0,4.0,8.0
4651,462.0,43.0,70.0,349.0,148.0,5.0,5.0,1.0,3.0
4652,125.0,1.0,27.0,97.0,74.0,8.3,10.0,6.0,9.0
4653,257.0,70.0,35.0,152.0,75.0,8.7,4.0,3.0,3.0
4654,569.0,169.0,2.0,398.0,82.0,4.7,8.0,5.0,1.0
4655,267.0,10.0,1.0,256.0,118.0,7.8,3.0,6.0,7.0
4656,411.0,139.0,53.0,219.0,57.0,5.2,2.0,2.0,5.0
4657,131.0,36.0,8.0,87.0,89.0,4.0,4.0,5.0,5.0
4658,198.0,10.0,45.0,143.0,54.0,4.8,7.0,1.0,8.0
4659,328.0,136.0,82.0,110.0,76.0,4.1,1.0,7.0,6.0
4660,352.0,18.0,8.0,326.0,62.0,6.7,6.0,9.0,7.0
4661,233.0,48.0,24.0,161.0,60.0,8.8,9.0,1.0,5.0
4662,162.0,27.0,3.0,132.0,86.0,4.8,9.0,4.0,1.0
4663,230.0,84.0,16.0,130.0,138.0,8.3,4.0,10.0,6.0
4664,575.0,177.0,136.0,262.0,29.0,7.6,10.0,1.0,3.0
4665,577.0,155.0,79.0,343.0,10.0,4.1,10.0,7.0,9.0
4666,465.0,156.0,138.0,171.0,111.0,5.3,9.0,4.0,2.0
4667,64.0,2.0,0.0,62.0,150.0,8.9,8.0,5.0,1.0
4668,119.0,41.0,14.0,64.0,76.0,5.5,6.0,9.0,8.0
4669,417.0,53.0,26.0,338.0,50.0,6.6,10.0,6.0,9.0
4670,421.0,42.0,3.0,376.0,125.0,7.3,5.0,4.0,10.0
4671,480.0,71.0,32.0,377.0,111.0,4.9,10.0,3.0,10.0
4672,589.0,176.0,156.0,257.0,24.0,8.7,9.0,10.0,4.0
4673,504.0,87.0,15.0,402.0,58.0,8.3,4.0,4.0,4.0
4674,228.0,80.0,4.0,144.0,111.0,5.9,7.0,1.0,4.0
4675,432.0,23.0,1.0,408.0,136.0,6.7,2.0,3.0,1.0
4676,549.0,108.0,123.0,318.0,98.0,5.5,4.0,9.0,3.0
4677,202.0,40.0,25.0,137.0,124.0,8.2,9.0,7.0,4.0
4678,329.0,131.0,50.0,148.0,81.0,5.3,5.0,4.0,6.0
4679,548.0,248.0,59.0,241.0,88.0,6.7,7.0,5.0,6.0
4680,251.0,8.0,64.0,179.0,149.0,5.9,4.0,9.0,8.0
4681,423.0,86.0,80.0,257.0,116.0,5.4,3.0,4.0,1.0
4682,117.0,52.0,35.0,30.0,91.0,6.3,5.0,7.0,7.0
4683,298.0,122.0,61.0,115.0,64.0,6.1,9.0,8.0,5.0
4684,180.0,20.0,17.0,143.0,63.0,6.2,10.0,6.0,9.0
4685,308.0,130.0,71.0,107.0,65.0,5.0,6.0,5.0,10.0
4686,137.0,42.0,30.0,65.0,129.0,8.5,9.0,9.0,3.0
4687,62.0,7.0,5.0,50.0,61.0,6.9,6.0,7.0,4.0
4688,159.0,26.0,2.0,131.0,34.0,7.6,4.0,4.0,3.0
4689,327.0,41.0,56.0,230.0,88.0,4.0,1.0,8.0,7.0
4690,95.0,46.0,26.0,23.0,38.0,6.8,2.0,8.0,1.0
4691,240.0,0.0,57.0,183.0,136.0,8.7,2.0,2.0,4.0
4692,259.0,46.0,17.0,196.0,78.0,6.3,6.0,9.0,4.0
4693,315.0,44.0,83.0,188.0,13.0,6.8,10.0,1.0,7.0
4694,104.0,25.0,4.0,75.0,51.0,8.8,10.0,7.0,3.0
4695,296.0,6.0,14.0,276.0,67.0,6.8,7.0,6.0,1.0
4696,181.0,24.0,35.0,122.0,148.0,4.3,2.0,10.0,4.0
4697,315.0,52.0,42.0,221.0,98.0,5.2,1.0,6.0,1.0
4698,387.0,84.0,12.0,291.0,141.0,8.5,2.0,9.0,3.0
4699,272.0,86.0,71.0,115.0,50.0,6.0,9.0,9.0,4.0
4700,522.0,75.0,72.0,375.0,114.0,7.5,8.0,2.0,10.0
4701,578.0,121.0,60.0,397.0,61.0,7.9,7.0,9.0,8.0
4702,306.0,85.0,5.0,216.0,98.0,5.6,1.0,5.0,7.0
4703,549.0,161.0,34.0,354.0,106.0,5.5,4.0,7.0,1.0
4704,330.0,104.0,10.0,216.0,12.0,5.2,4.0,9.0,7.0
4705,405.0,24.0,59.0,322.0,51.0,4.2,1.0,3.0,10.0
4706,523.0,27.0,16.0,480.0,85.0,7.2,4.0,3.0,6.0
4707,338.0,145.0,29.0,164.0,143.0,5.9,1.0,7.0,6.0
4708,474.0,117.0,35.0,322.0,122.0,6.3,10.0,6.0,10.0
4709,159.0,59.0,14.0,86.0,46.0,7.9,3.0,3.0,7.0
4710,500.0,129.0,93.0,278.0,103.0,7.1,2.0,9.0,4.0
4711,219.0,49.0,55.0,115.0,56.0,6.8,2.0,4.0,7.0
4712,303.0,123.0,77.0,103.0,19.0,7.9,8.0,7.0,8.0
4713,344.0,32.0,101.0,211.0,144.0,4.8,3.0,6.0,1.0
4714,370.0,177.0,100.0,93.0,34.0,4.7,4.0,2.0,9.0
4715,440.0,216.0,90.0,134.0,141.0,8.1,5.0,4.0,4.0
4716,594.0,295.0,128.0,171.0,135.0,4.6,9.0,3.0,1.0
4717,106.0,31.0,30.0,45.0,58.0,4.3,9.0,5.0,7.0
4718,482.0,16.0,41.0,425.0,27.0,6.8,5.0,9.0,3.0
4719,373.0,43.0,92.0,238.0,82.0,4.1,7.0,6.0,7.0
4720,74.0,26.0,10.0,38.0,78.0,4.3,4.0,1.0,5.0
4721,564.0,239.0,10.0,315.0,69.0,6.8,7.0,10.0,6.0
4722,326.0,81.0,75.0,170.0,108.0,7.2,2.0,1.0,7.0
4723,137.0,64.0,35.0,38.0,37.0,4.8,3.0,3.0,9.0
